cur_glucose_levels,glucose_levels_lag_1,glucose_levels_lag_2,glucose_levels_lag_3,glucose_levels_lag_4,glucose_levels_lag_5,glucose_mean_levels_lag_1_2,glucose_mean_levels_lag_1_3,glucose_mean_levels_lag_1_4,rolling_mean_2,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_1,rolling_std_2,rolling_std_3,rolling_std_5,rolling_std_10,rolling_max_2,rolling_min_2,rolling_max_3,rolling_min_3,rolling_max_5,rolling_min_5,rolling_max_10,rolling_min_10,diff_1,diff_4,minute_of_day,hour_of_day,hour_sin,hour_cos,day_period_afternoon,day_period_evening,day_period_morning,day_period_night,day_of_week_0
113.49195899191552,114.6013543908123,115.75681349224642,116.95009738573157,118.17113407996894,119.40698332805538,115.17908394152937,115.77572588827194,116.38624423539062,114.04665669136392,114.61670895832475,115.79427166813495,118.79332365027156,,0.7844610095814878,1.1325053196319124,1.8513850503600195,3.610044619158158,114.6013543908123,113.49195899191552,115.75681349224642,113.49195899191552,118.17113407996894,113.49195899191552,124.06243443839594,113.49195899191552,-1.1093953988967797,-4.679175088053412,1260,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
112.43583180649864,113.49195899191552,114.6013543908123,115.75681349224642,116.95009738573157,118.17113407996894,114.04665669136392,114.62438624208097,115.22102818882354,112.96389539920708,113.50971506307549,114.6472112134409,117.63066338708184,,0.7467946946085279,1.0828704790325094,1.7861558837774496,3.5967297575702073,113.49195899191552,112.43583180649864,114.6013543908123,112.43583180649864,116.95009738573157,112.43583180649864,123.0027487714837,112.43583180649864,-1.0561271854168837,-4.5142655792329265,1265,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
111.4397175891685,112.43583180649864,113.49195899191552,114.6013543908123,115.75681349224642,116.95009738573157,112.96389539920708,113.51859309865547,114.09632264937252,111.93777469783356,112.45583612919422,113.54513525412828,116.47436026885032,,0.7043591179156967,1.0262669357929382,1.7083094634285918,3.5359475238689537,112.43583180649864,111.4397175891685,113.49195899191552,111.4397175891685,115.75681349224642,111.4397175891685,121.8491498485251,111.4397175891685,-0.9961142173301454,-4.317095903077927,1270,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
110.51026358699578,111.4397175891685,112.43583180649864,113.49195899191552,114.6013543908123,115.75681349224642,111.93777469783356,112.46583829054201,113.0205359899904,110.97499058808214,111.46193766088764,112.49582527307814,115.3404716426974,,0.6572232277430512,0.962976396751193,1.6191782728208874,3.437560117672784,111.4397175891685,110.51026358699578,112.43583180649864,110.51026358699578,114.6013543908123,110.51026358699578,120.64056177558084,110.51026358699578,-0.9294540021727187,-4.0910908038165275,1275,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
109.6541741989468,110.51026358699578,111.4397175891685,112.43583180649864,113.49195899191552,114.6013543908123,110.97499058808214,111.47304769674722,112.00111128945565,110.0822188929713,110.53471845837036,111.50638923470505,114.241832885034,,0.6053466115976802,0.8930228609398398,1.5193553491555365,3.3086473917640373,110.51026358699578,109.6541741989468,111.4397175891685,109.6541741989468,113.49195899191552,109.6541741989468,119.40698332805538,109.6541741989468,-0.8560893880489715,-3.837784792968719,1280,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
108.87815377114084,109.6541741989468,110.51026358699578,111.4397175891685,112.43583180649864,113.49195899191552,110.0822188929713,110.54694589405764,111.04500300272272,109.26616398504382,109.68086385236114,110.58362819055012,113.18894992934254,,0.5487293068481427,0.8163821813168323,1.409029575290141,3.1539917815216385,109.6541741989468,108.87815377114084,110.51026358699578,108.87815377114084,112.43583180649864,108.87815377114084,118.17113407996894,108.87815377114084,-0.7760204278059604,-3.557678035357796,1285,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
108.18862657567348,108.87815377114084,109.6541741989468,110.51026358699578,111.4397175891685,112.43583180649864,109.26616398504382,109.69420867906831,110.15893568015467,108.53339017340716,108.90698484858704,109.73418714438507,112.19069917891298,,0.4875693557358803,0.733199074133425,1.2883207502354808,2.976668655175074,108.87815377114084,108.18862657567348,109.6541741989468,108.18862657567348,111.4397175891685,108.18862657567348,116.95009738573157,108.18862657567348,-0.6895271954673632,-3.2510910134950137,1290,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
107.59122525380477,108.18862657567348,108.87815377114084,109.6541741989468,110.51026358699578,111.4397175891685,108.53339017340716,108.92140038731014,109.34944508133464,107.88992591473912,108.21933520020634,108.96448867731233,111.25481196572032,,0.4224265257930322,0.6440135999482175,1.1576219522447446,2.778677680776739,108.18862657567348,107.59122525380477,108.87815377114084,107.59122525380477,110.51026358699578,107.59122525380477,115.75681349224642,107.59122525380477,-0.5974013218687162,-2.9190383331910112,1295,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
107.09005842942852,107.59122525380477,108.18862657567348,108.87815377114084,109.6541741989468,110.51026358699578,107.88992591473912,108.23468951247281,108.62269972637579,107.34064184161664,107.62330341963559,108.28044764579889,110.38813645943851,,0.35437846003413626,0.5499861357778192,1.0179467515643141,2.5615823413607917,107.59122525380477,107.09005842942852,108.18862657567348,107.09005842942852,109.6541741989468,107.09005842942852,114.6013543908123,107.09005842942852,-0.5011668243762415,-2.5641157695182812,1300,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
106.68681195250002,107.09005842942852,107.59122525380477,108.18862657567348,108.87815377114084,109.6541741989468,107.34064184161664,107.639342502551,107.98410610028469,106.88843519096427,107.12269854524443,107.68697519650952,109.59668221560727,,0.285138318340828,0.4530892713186456,0.8712583853092641,2.3271331049113866,107.09005842942852,106.68681195250002,107.59122525380477,106.68681195250002,108.87815377114084,106.68681195250002,113.49195899191552,106.68681195250002,-0.40324647692850135,-2.1913418186408222,1305,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
106.37980522753696,106.68681195250002,107.09005842942852,107.59122525380477,108.18862657567348,108.87815377114084,106.88843519096427,107.1390186031524,107.43771926408675,106.53330859001849,106.71889186982185,107.18730548778873,108.88546683916942,,0.21708653711131884,0.35621165553681666,0.7207292379848345,2.0778402159529583,106.68681195250002,106.37980522753696,107.09005842942852,106.37980522753696,108.18862657567348,106.37980522753696,112.43583180649864,106.37980522753696,-0.3070067249630597,-1.8088213481365187,1310,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
106.16319605243903,106.37980522753696,106.68681195250002,107.09005842942852,107.59122525380477,108.18862657567348,106.53330859001849,106.73493182848274,106.98551524067086,106.271500639988,106.40993774415868,106.78221938314186,108.25820326376348,,0.15316581660764797,0.2631052624655497,0.5708513360729038,1.8174417481729719,106.37980522753696,106.16319605243903,106.68681195250002,106.16319605243903,107.59122525380477,106.16319605243903,111.4397175891685,106.16319605243903,-0.2166091750979291,-1.4280292013657316,1315,21,-0.7071067811865477,0.7071067811865474,False,True,False,False,True
106.02656686995635,106.16319605243903,106.37980522753696,106.68681195250002,107.09005842942852,107.59122525380477,106.271500639988,106.42500400246954,106.62662724093377,106.0948814611977,106.18985604997745,106.46928770637219,107.71688819184226,,0.09661142148717591,0.17812187102526178,0.42730961897442143,1.5511930208904665,106.16319605243903,106.02656686995635,106.37980522753696,106.02656686995635,107.09005842942852,106.02656686995635,110.51026358699578,106.02656686995635,-0.13662918248267886,-1.063491559472169,1320,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.95509134738066,106.02656686995635,106.16319605243903,106.37980522753696,106.68681195250002,107.09005842942852,106.0948814611977,106.20318604874666,106.35668941122819,105.9908291086685,106.04828475659201,106.24229428996262,107.26137096788075,,0.050540826789752004,0.10573855510743864,0.29655757931734894,1.2858987649017508,106.02656686995635,105.95509134738066,106.16319605243903,105.95509134738066,106.68681195250002,105.95509134738066,109.6541741989468,105.95509134738066,-0.071475522575696,-0.7317206051193637,1325,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.930359375517,105.95509134738066,106.02656686995635,106.16319605243903,106.37980522753696,106.68681195250002,105.9908291086685,106.05914369990984,106.16744828745881,105.94272536144882,105.97067253095133,106.091003774566,106.88898948553776,,0.017488145270541294,0.04996048915972092,0.18510060082290933,1.029629144383172,105.95509134738066,105.930359375517,106.02656686995635,105.930359375517,106.37980522753696,105.930359375517,108.87815377114084,105.930359375517,-0.02473197186365894,-0.4494458520199629,1330,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.93176706601268,105.930359375517,105.95509134738066,106.02656686995635,106.16319605243903,106.37980522753696,105.94272536144882,105.97846312273668,106.04677771397802,105.93106322076484,105.93907259630345,106.00139614226114,106.59435081502495,,0.0009953919532627537,0.013890489807514261,0.09855371755600398,0.7911037520364702,105.93176706601268,105.930359375517,105.95509134738066,105.930359375517,106.16319605243903,105.930359375517,108.18862657567348,105.930359375517,0.0014076904956823455,-0.23142898642635146,1335,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.93822774702264,105.93176706601268,105.930359375517,105.95509134738066,106.02656686995635,106.16319605243903,105.93106322076484,105.94342920669666,105.97916696798453,105.93499740651765,105.93345139618411,105.95640248117786,106.36931093215985,,0.004568392324421595,0.004195898358689565,0.04043583964606872,0.578787920183142,105.93822774702264,105.93176706601268,105.93822774702264,105.930359375517,106.02656686995635,105.930359375517,107.59122525380477,105.930359375517,0.006460681009954783,-0.08833912293371782,1340,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.92989286998662,105.93822774702264,105.93176706601268,105.930359375517,105.95509134738066,106.02656686995635,105.93499740651765,105.93429356126981,105.94665954720165,105.93406030850463,105.93329589434065,105.93706768118393,106.20317769377804,,0.005893648825369609,0.004372705140717164,0.010615720540475194,0.3998569471865372,105.93822774702264,105.92989286998662,105.93822774702264,105.92989286998662,105.95509134738066,105.92989286998662,107.09005842942852,105.92989286998662,-0.008334877036020316,-0.02519847739404213,1345,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.88960444479288,105.92989286998662,105.93822774702264,105.93176706601268,105.930359375517,105.95509134738066,105.93406030850463,105.93082996799964,105.9301261227518,105.90974865738974,105.91924168726739,105.92397030066635,106.0831322953145,,0.028488218813706997,0.026002733881713213,0.019499829959642598,0.25962194099376307,105.92989286998662,105.88960444479288,105.93822774702264,105.88960444479288,105.93822774702264,105.88960444479288,106.68681195250002,105.88960444479288,-0.04028842519373654,-0.04075493072411973,1350,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.80390227283982,105.88960444479288,105.92989286998662,105.93822774702264,105.93176706601268,105.930359375517,105.90974865738974,105.91391609590775,105.91068575540278,105.84675335881636,105.87446652920646,105.89867888013092,105.99484132734847,,0.060600587023869355,0.064344968940673,0.05634315561595194,0.16405259892147145,105.88960444479288,105.80390227283982,105.92989286998662,105.80390227283982,105.93822774702264,105.80390227283982,106.37980522753696,105.80390227283982,-0.08570217195305929,-0.12786479317286137,1355,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.66352969485246,105.80390227283982,105.88960444479288,105.92989286998662,105.93822774702264,105.93176706601268,105.84675335881636,105.86689757141322,105.87106500993123,105.73371598384614,105.78567880416172,105.84503140589888,105.92321377408003,,0.09925840183252656,0.11413377794299942,0.1145734028624273,0.13016418112117142,105.80390227283982,105.66352969485246,105.88960444479288,105.66352969485246,105.93822774702264,105.66352969485246,106.16319605243903,105.66352969485246,-0.1403725779873639,-0.27469805217018006,1360,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.46348036561578,105.66352969485246,105.80390227283982,105.88960444479288,105.92989286998662,105.93822774702264,105.73371598384614,105.77656706982268,105.79671128241954,105.56350503023413,105.64363744443602,105.7500819296175,105.85324220539769,,0.14145623730687767,0.1710805218862275,0.18995188975483918,0.1690783957273238,105.66352969485246,105.46348036561578,105.80390227283982,105.46348036561578,105.92989286998662,105.46348036561578,106.02656686995635,105.46348036561578,-0.20004932923667695,-0.4664125043708367,1365,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
105.2026875404528,105.46348036561578,105.66352969485246,105.80390227283982,105.88960444479288,105.92989286998662,105.56350503023413,105.63369131922781,105.67654240520433,105.33308395303429,105.44323253364034,105.60464086371076,105.77085427244734,,0.18440837518217235,0.23108732951434813,0.276527578388668,0.2544252243116506,105.46348036561578,105.2026875404528,105.66352969485246,105.2026875404528,105.88960444479288,105.2026875404528,105.95509134738066,105.2026875404528,-0.2607928251629801,-0.6869169043400802,1370,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
104.88347759447517,105.2026875404528,105.46348036561578,105.66352969485246,105.80390227283982,105.88960444479288,105.33308395303429,105.43310861765264,105.50329490664632,105.04308256746398,105.18321516684792,105.4034154936472,105.66369289715678,,0.22571551744335516,0.2904912798216231,0.36819966628297335,0.3683669996954255,105.2026875404528,104.88347759447517,105.46348036561578,104.88347759447517,105.80390227283982,104.88347759447517,105.93822774702264,104.88347759447517,-0.31920994597763297,-0.9204246783646539,1375,22,-0.5000000000000004,0.8660254037844384,False,True,False,False,True
104.51090203960683,104.88347759447517,105.2026875404528,105.46348036561578,105.66352969485246,105.80390227283982,105.04308256746398,105.17347898004547,105.2735036446638,104.697189817041,104.86568905817826,105.14481544700061,105.52174716356576,,0.263450701369466,0.34623564061517353,0.4593758433218741,0.5030548960439498,104.88347759447517,104.51090203960683,105.2026875404528,104.51090203960683,105.66352969485246,104.51090203960683,105.93822774702264,104.51090203960683,-0.3725755548683338,-1.1526276552456238,1380,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
104.09204000444691,104.51090203960683,104.88347759447517,105.2026875404528,105.46348036561578,105.66352969485246,104.697189817041,104.85679479002982,104.98719120261131,104.30147102202687,104.49547321284297,104.8305175089195,105.33777445740918,,0.2961801854592339,0.39594431586805734,0.5453119184972228,0.6510730228912921,104.51090203960683,104.09204000444691,104.88347759447517,104.09204000444691,105.46348036561578,104.09204000444691,105.93822774702264,104.09204000444691,-0.4188620351599184,-1.3714403611688653,1385,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
103.63533623136486,104.09204000444691,104.51090203960683,104.88347759447517,105.2026875404528,105.46348036561578,104.30147102202687,104.48775879946103,104.64736377244986,103.8636881179059,104.07942609180621,104.46488868206931,105.10748530584343,,0.3229383349548432,0.43791917548101483,0.6222649088132941,0.804327569908307,104.09204000444691,103.63533623136486,104.51090203960683,103.63533623136486,105.2026875404528,103.63533623136486,105.92989286998662,103.63533623136486,-0.45670377308205445,-1.5673513090879396,1390,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
103.1500145095282,103.63533623136486,104.09204000444691,104.51090203960683,104.88347759447517,105.2026875404528,103.8636881179059,104.07311913548585,104.25940691292001,103.39267537044654,103.62579691511333,104.0543540758844,104.82949746979757,,0.34317428058231525,0.4710851910264062,0.6875151065192595,0.9548153343508352,103.63533623136486,103.1500145095282,104.09204000444691,103.1500145095282,104.88347759447517,103.1500145095282,105.88960444479288,103.1500145095282,-0.48532172183665523,-1.7334630849469619,1395,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
102.64558614576484,103.1500145095282,103.63533623136486,104.09204000444691,104.51090203960683,104.88347759447517,103.39267537044654,103.62102725698756,103.83045827456752,102.89780032764652,103.14364562888598,103.60677578614232,104.50509563989476,,0.35668471665418783,0.49490577889739,0.739299961345202,1.0953602809002498,103.1500145095282,102.64558614576484,103.63533623136486,102.64558614576484,104.51090203960683,102.64558614576484,105.80390227283982,102.64558614576484,-0.5044283637633669,-1.865315893841995,1400,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
102.13145835239216,102.64558614576484,103.1500145095282,103.63533623136486,104.09204000444691,104.51090203960683,102.89780032764652,103.14046118856484,103.36881307510588,102.3885222490785,102.64235300256173,103.1308870486994,104.13785124785,,0.3635432491046585,0.5092857756116728,0.7766956494307907,1.2200591139012607,102.64558614576484,102.13145835239216,103.1500145095282,102.13145835239216,104.09204000444691,102.13145835239216,105.66352969485246,102.13145835239216,-0.5141277933726798,-1.9605816520547563,1405,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
101.61663781944225,102.13145835239216,102.64558614576484,103.1500145095282,103.63533623136486,104.09204000444691,102.3885222490785,102.64073643096017,102.88339729187851,101.8740480859172,102.13122743919975,102.63580661169847,103.73316206030897,,0.36403308995763783,0.5144742020455324,0.7994743672935843,1.324470007861881,102.13145835239216,101.61663781944225,102.64558614576484,101.61663781944225,103.63533623136486,101.61663781944225,105.46348036561578,101.61663781944225,-0.514820532949912,-2.018698411922614,1410,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
101.10951922426248,101.61663781944225,102.13145835239216,102.64558614576484,103.1500145095282,103.63533623136486,101.8740480859172,102.13111198260354,102.38332616448523,101.36307852185237,101.61920513203229,102.130643210278,103.29776594617366,,0.35858699753265494,0.5109744012572761,0.8079573741263537,1.4056153159123792,101.61663781944225,101.10951922426248,102.13145835239216,101.10951922426248,103.1500145095282,101.10951922426248,105.2026875404528,101.10951922426248,-0.5071185951797617,-2.0404952852657203,1415,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
100.61774590679208,101.10951922426248,101.61663781944225,102.13145835239216,102.64558614576484,103.1500145095282,101.36307852185237,101.62048878832732,101.87755268501365,100.86363256552728,101.11463431683228,101.62418948973075,102.83927178280757,,0.34773624760600524,0.49946560085517466,0.8028767065216751,1.4618634189004853,101.10951922426248,100.61774590679208,101.61663781944225,100.61774590679208,102.64558614576484,100.61774590679208,104.88347759447517,100.61774590679208,-0.491773317470404,-2.0278402389727574,1420,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
100.1481294214713,100.61774590679208,101.10951922426248,101.61663781944225,102.13145835239216,102.64558614576484,100.86363256552728,101.11719186311717,101.37460212959212,100.38293766413169,100.62513151750863,101.12469814487206,102.36573696550718,,0.3320690013445262,0.48073745296271875,0.7852528576372118,1.4927424231274653,100.61774590679208,100.1481294214713,101.10951922426248,100.1481294214713,102.13145835239216,100.1481294214713,104.51090203960683,100.1481294214713,-0.4696164853207847,-1.9833289309208624,1425,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
99.7066153897958,100.1481294214713,100.61774590679208,101.10951922426248,101.61663781944225,102.13145835239216,100.38293766413169,100.62882432286689,100.88238362045678,99.92737240563355,100.15749690601973,100.63972955235279,101.88530830052609,,0.31219756580543023,0.45563748429497763,0.7562916282523268,1.4987252662832096,100.1481294214713,99.7066153897958,100.61774590679208,99.7066153897958,101.61663781944225,99.7066153897958,104.09204000444691,99.7066153897958,-0.44151403167549574,-1.910022429646446,1430,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
99.29828445438484,99.7066153897958,100.1481294214713,100.61774590679208,101.10951922426248,101.61663781944225,99.92737240563355,100.16218064829394,100.40806730702914,99.50244992209032,99.71767642188398,100.1760588793413,101.40593274551989,,0.2887335734179042,0.42503044227769954,0.7173006397875551,1.4810137351827433,99.7066153897958,99.29828445438484,100.1481294214713,99.29828445438484,101.10951922426248,99.29828445438484,103.63533623136486,99.29828445438484,-0.4083309354109588,-1.8112347698776432,1435,23,-0.25881904510252157,0.9659258262890681,False,True,False,False,True
