BG,CHO,INS
52.57120583943279,0.0,5.96
52.66413782665638,0.0,5.96
52.75877101808471,0.0,5.96
52.85507347025,0.0,5.96
52.953013469645036,0.0,5.96
53.05255953488529,0.0,5.96
53.15368041872407,0.0,5.96
53.256345109927125,0.0,5.96
53.360522835012745,0.0,5.96
53.46618305986308,0.0,5.96
53.573295491212335,0.0,5.96
53.681830078017036,0.0,5.96
53.79175701271355,0.0,5.96
53.90304673236754,0.0,5.96
54.015669919720224,0.0,5.96
54.12959750413571,0.0,5.96
54.24480066245359,0.0,5.96
54.36125081975109,0.0,5.96
54.47891965001832,0.0,5.96
54.597779076750584,0.0,5.96
54.71780127346112,0.0,5.96
54.83895866411764,0.0,5.96
54.96122392350597,0.0,5.96
55.08456997752379,0.0,5.96
55.208970003407416,0.0,5.96
55.33439742989434,0.0,5.96
55.46082593732435,0.0,5.96
55.58822945768159,0.0,5.96
55.716582174580125,0.0,5.96
55.84585852319515,0.0,5.96
55.97603319014227,0.0,5.96
56.10708111330682,0.0,5.96
56.23897748162504,0.0,5.96
56.37169773481945,0.0,5.96
56.50521756308981,0.0,5.96
56.63951290676166,0.0,5.96
56.77455995589402,0.0,5.96
56.91033514984769,0.0,5.96
57.046815176815926,0.0,5.96
57.18397697331862,0.0,5.96
57.3217977236616,0.0,5.96
57.460254859362145,0.0,5.96
57.59932605854215,0.0,5.96
57.73898924528983,0.0,5.96
57.87922258899154,0.0,5.96
58.02000450363423,0.0,5.96
58.161313647080085,0.0,5.96
58.30312892031397,0.0,5.96
58.44542946666472,0.0,5.96
58.58819467100125,0.0,5.96
58.731404158904226,0.0,5.96
58.87503779581419,0.0,5.96
59.01907568615681,0.0,5.96
59.16349817244611,0.0,5.96
59.3082858343664,0.0,5.96
59.45341948783342,0.0,5.96
59.59888018403558,0.0,5.96
59.744649208455755,0.0,5.96
59.890708079874344,0.0,5.96
60.037038549354016,0.0,5.96
60.183622599206956,0.0,5.96
60.33044244194481,0.0,5.96
60.47748051921218,0.0,5.96
60.62471950070397,0.0,5.96
60.772142283066934,0.0,5.96
60.919731988786324,0.0,5.96
61.067471965057535,0.0,5.96
61.215345782643624,0.0,5.96
61.363337234718855,0.0,5.96
61.511430335698776,0.0,5.96
61.65960932005719,0.0,5.96
61.80785864113044,0.0,5.96
61.956162969909286,0.0,5.96
62.104507193818804,0.0,5.96
62.25287641548672,0.0,5.96
62.40125595150029,0.0,5.96
62.54963133115238,0.0,5.96
62.69798829517675,0.0,5.96
62.84631279447306,0.0,5.96
62.994590988821926,0.0,5.96
63.14280924559016,0.0,5.96
63.2909541384266,0.0,5.96
63.43901244594897,0.0,5.96
63.58697115042165,0.0,5.96
